mutation1	101	101	5360	53.0693	53.0693
mutation2	101	101	3760	37.2277	37.2277
mutation3	101	101	3420	33.8614	33.8614
mutation4	101	101	3540	35.0495	35.0495
mutation5	101	101	4220	41.7822	41.7822
mutation6	101	101	3700	36.6337	36.6337
mutation7	101	101	5880	58.2178	58.2178
mutation8	101	101	6160	60.9901	60.9901
mutation9	101	101	3520	34.8515	34.8515
mutation10	101	101	3320	32.8713	32.8713
mutation11	101	101	3600	35.6436	35.6436
mutation12	101	101	2380	23.5644	23.5644
mutation13	101	101	3740	37.0297	37.0297
mutation14	101	101	3180	31.4851	31.4851
mutation15	101	101	3820	37.8218	37.8218
mutation16	101	101	7320	72.4752	72.4752
mutation17	101	101	3000	29.703	29.703
mutation18	101	101	6000	59.4059	59.4059
mutation19	101	101	3600	35.6436	35.6436
mutation20	101	101	3780	37.4257	37.4257
mutation21	101	101	3740	37.0297	37.0297
mutation22	101	101	5460	54.0594	54.0594
mutation23	101	101	2820	27.9208	27.9208
mutation24	101	101	4740	46.9307	46.9307
mutation25	101	101	2920	28.9109	28.9109
mutation26	101	101	6980	69.1089	69.1089
mutation27	101	101	6760	66.9307	66.9307
mutation28	101	101	5460	54.0594	54.0594
mutation29	101	101	2940	29.1089	29.1089
mutation30	101	101	2840	28.1188	28.1188
mutation31	101	101	5060	50.099	50.099
mutation32	101	101	3820	37.8218	37.8218
mutation33	101	101	4740	46.9307	46.9307
mutation34	101	101	3240	32.0792	32.0792
mutation35	101	101	3240	32.0792	32.0792
mutation36	101	101	3140	31.0891	31.0891
mutation37	101	101	3740	37.0297	37.0297
mutation38	101	101	3800	37.6238	37.6238
mutation39	101	101	3840	38.0198	38.0198
mutation40	101	101	3520	34.8515	34.8515
mutation41	101	101	4520	44.7525	44.7525
mutation42	101	101	4880	48.3168	48.3168
mutation43	101	101	3180	31.4851	31.4851
mutation44	101	101	6500	64.3564	64.3564
mutation45	101	101	6980	69.1089	69.1089
mutation46	101	101	5720	56.6337	56.6337
mutation47	101	101	2420	23.9604	23.9604
mutation48	101	101	3620	35.8416	35.8416
mutation49	101	101	3340	33.0693	33.0693
mutation50	101	101	5080	50.297	50.297
mutation51	101	101	3120	30.8911	30.8911
mutation52	101	101	4740	46.9307	46.9307
mutation53	101	101	6240	61.7822	61.7822
mutation54	101	101	5360	53.0693	53.0693
mutation55	101	101	3780	37.4257	37.4257
mutation56	101	101	4040	40	40
mutation57	101	101	4420	43.7624	43.7624
mutation58	101	101	3640	36.0396	36.0396
mutation59	101	101	7120	70.495	70.495
mutation60	101	101	4020	39.802	39.802
mutation61	101	101	3800	37.6238	37.6238
mutation62	101	101	6300	62.3762	62.3762
mutation63	101	101	6800	67.3267	67.3267
mutation64	101	101	4080	40.396	40.396
mutation65	101	101	3320	32.8713	32.8713
mutation66	101	101	5240	51.8812	51.8812
mutation67	101	101	3960	39.2079	39.2079
mutation68	101	101	3300	32.6733	32.6733
mutation69	101	101	3960	39.2079	39.2079
mutation70	101	101	3880	38.4158	38.4158
mutation71	101	101	3640	36.0396	36.0396
mutation72	101	101	3960	39.2079	39.2079
mutation73	101	101	3640	36.0396	36.0396
mutation74	101	101	5620	55.6436	55.6436
mutation75	101	101	4100	40.5941	40.5941
mutation76	101	101	3220	31.8812	31.8812
mutation77	101	101	4020	39.802	39.802
mutation78	101	101	4440	43.9604	43.9604
mutation79	101	101	3840	38.0198	38.0198
mutation80	101	101	3680	36.4356	36.4356
mutation81	101	101	6180	61.1881	61.1881
mutation82	101	101	4500	44.5545	44.5545
mutation83	101	101	4880	48.3168	48.3168
mutation84	101	101	2360	23.3663	23.3663
mutation85	101	101	4760	47.1287	47.1287
mutation86	101	101	3740	37.0297	37.0297
mutation87	101	101	4940	48.9109	48.9109
mutation88	101	101	3300	32.6733	32.6733
mutation89	101	101	3680	36.4356	36.4356
mutation90	101	101	3740	37.0297	37.0297
mutation91	101	101	5700	56.4356	56.4356
mutation92	101	101	3920	38.8119	38.8119
mutation93	101	101	2300	22.7723	22.7723
mutation94	101	101	3700	36.6337	36.6337
mutation95	101	101	4660	46.1386	46.1386
mutation96	101	101	6380	63.1683	63.1683
mutation97	101	101	3160	31.2871	31.2871
mutation98	101	101	3320	32.8713	32.8713
mutation99	101	101	2560	25.3465	25.3465
mutation100	101	101	4320	42.7723	42.7723
mutation101	101	101	6640	65.7426	65.7426
mutation102	101	101	3940	39.0099	39.0099
mutation103	101	101	2920	28.9109	28.9109
mutation104	101	101	5000	49.505	49.505
mutation105	101	101	4700	46.5347	46.5347
mutation106	101	101	5860	58.0198	58.0198
mutation107	101	101	3320	32.8713	32.8713
mutation108	101	101	3440	34.0594	34.0594
mutation109	101	101	2940	29.1089	29.1089
mutation110	101	101	5720	56.6337	56.6337
mutation111	101	101	4140	40.9901	40.9901
mutation112	101	101	5800	57.4257	57.4257
mutation113	101	101	3700	36.6337	36.6337
mutation114	101	101	3900	38.6139	38.6139
mutation115	101	101	2820	27.9208	27.9208
mutation116	101	101	4480	44.3564	44.3564
mutation117	101	101	3520	34.8515	34.8515
mutation118	101	101	4640	45.9406	45.9406
mutation119	101	101	3760	37.2277	37.2277
mutation120	101	101	4100	40.5941	40.5941
mutation121	101	101	3180	31.4851	31.4851
mutation122	101	101	5260	52.0792	52.0792
mutation123	101	101	6940	68.7129	68.7129
mutation124	101	101	4140	40.9901	40.9901
mutation125	101	101	4460	44.1584	44.1584
mutation126	101	101	2620	25.9406	25.9406
mutation127	101	101	2400	23.7624	23.7624
mutation128	101	101	4620	45.7426	45.7426
mutation129	101	101	5320	52.6733	52.6733
mutation130	101	101	5500	54.4554	54.4554
mutation131	101	101	3100	30.6931	30.6931
mutation132	101	101	6980	69.1089	69.1089
mutation133	101	101	3420	33.8614	33.8614
mutation134	101	101	5460	54.0594	54.0594
mutation135	101	101	6300	62.3762	62.3762
mutation136	101	101	4860	48.1188	48.1188
mutation137	101	101	3120	30.8911	30.8911
mutation138	101	101	3100	30.6931	30.6931
mutation139	101	101	3500	34.6535	34.6535
mutation140	101	101	5960	59.0099	59.0099
mutation141	101	101	4080	40.396	40.396
mutation142	101	101	3380	33.4653	33.4653
mutation143	101	101	4280	42.3762	42.3762
mutation144	101	101	2140	21.1881	21.1881
mutation145	101	101	2780	27.5248	27.5248
mutation146	101	101	4100	40.5941	40.5941
mutation147	101	101	6160	60.9901	60.9901
mutation148	101	101	6580	65.1485	65.1485
mutation149	101	101	4440	43.9604	43.9604
mutation150	101	101	5940	58.8119	58.8119
mutation151	101	101	4360	43.1683	43.1683
mutation152	101	101	3320	32.8713	32.8713
mutation153	101	101	2700	26.7327	26.7327
mutation154	101	101	2680	26.5347	26.5347
mutation155	101	101	3860	38.2178	38.2178
mutation156	101	101	3000	29.703	29.703
mutation157	101	101	4300	42.5743	42.5743
mutation158	101	101	3540	35.0495	35.0495
mutation159	101	101	4200	41.5842	41.5842
mutation160	101	101	5060	50.099	50.099
mutation161	101	101	3020	29.901	29.901
mutation162	101	101	4560	45.1485	45.1485
mutation163	101	101	3940	39.0099	39.0099
mutation164	101	101	4660	46.1386	46.1386
mutation165	101	101	4840	47.9208	47.9208
mutation166	101	101	3560	35.2475	35.2475
mutation167	101	101	3260	32.2772	32.2772
mutation168	101	101	3360	33.2673	33.2673
mutation169	101	101	3840	38.0198	38.0198
mutation170	101	101	5320	52.6733	52.6733
mutation171	101	101	4740	46.9307	46.9307
mutation172	101	101	5660	56.0396	56.0396
mutation173	101	101	5760	57.0297	57.0297
mutation174	101	101	3980	39.4059	39.4059
mutation175	101	101	3460	34.2574	34.2574
mutation176	101	101	6200	61.3861	61.3861
mutation177	101	101	6720	66.5347	66.5347
mutation178	101	101	2920	28.9109	28.9109
mutation179	101	101	2340	23.1683	23.1683
mutation180	101	101	5140	50.8911	50.8911
mutation181	101	101	5580	55.2475	55.2475
mutation182	101	101	3120	30.8911	30.8911
mutation183	101	101	5160	51.0891	51.0891
mutation184	101	101	4120	40.7921	40.7921
mutation185	101	101	3700	36.6337	36.6337
mutation186	101	101	3780	37.4257	37.4257
mutation187	101	101	4380	43.3663	43.3663
mutation188	101	101	4060	40.198	40.198
mutation189	101	101	2040	20.198	20.198
mutation190	101	101	3320	32.8713	32.8713
mutation191	101	101	6100	60.396	60.396
mutation192	101	101	4420	43.7624	43.7624
mutation193	101	101	5260	52.0792	52.0792
mutation194	101	101	3840	38.0198	38.0198
mutation195	101	101	3120	30.8911	30.8911
mutation196	101	101	4860	48.1188	48.1188
mutation197	101	101	5280	52.2772	52.2772
mutation198	101	101	6480	64.1584	64.1584
mutation199	101	101	3420	33.8614	33.8614
mutation200	101	101	5580	55.2475	55.2475
mutation201	101	101	3120	30.8911	30.8911
mutation202	101	101	5140	50.8911	50.8911
mutation203	101	101	4040	40	40
mutation204	101	101	3000	29.703	29.703
mutation205	101	101	3140	31.0891	31.0891
mutation206	101	101	6340	62.7723	62.7723
mutation207	101	101	5300	52.4752	52.4752
mutation208	101	101	2460	24.3564	24.3564
mutation209	101	101	3820	37.8218	37.8218
mutation210	101	101	3520	34.8515	34.8515
mutation211	101	101	4760	47.1287	47.1287
mutation212	101	101	4160	41.1881	41.1881
mutation213	101	101	5540	54.8515	54.8515
mutation214	101	101	6160	60.9901	60.9901
mutation215	101	101	1400	13.8614	13.8614
mutation216	101	101	5180	51.2871	51.2871
