mutation1	101	101	4.964	0.0491485	0.0491485
mutation2	101	101	28.929	0.286426	0.286426
mutation3	101	101	24.188	0.239485	0.239485
mutation4	101	101	2.047	0.0202673	0.0202673
mutation5	101	101	42.744	0.423208	0.423208
mutation6	101	101	-5.136	-0.0508515	-0.0508515
mutation7	101	101	9.671	0.0957525	0.0957525
mutation8	101	101	9.88	0.0978218	0.0978218
mutation9	101	101	-4.461	-0.0441683	-0.0441683
mutation10	101	101	11.386	0.112733	0.112733
mutation11	101	101	4.097	0.0405644	0.0405644
mutation12	101	101	5.818	0.057604	0.057604
mutation13	101	101	17.874	0.17697	0.17697
mutation14	101	101	25.319	0.250683	0.250683
mutation15	101	101	-20.648	-0.204436	-0.204436
mutation16	101	101	38.632	0.382495	0.382495
mutation17	101	101	22.733	0.225079	0.225079
mutation18	101	101	46.359	0.459	0.459
mutation19	101	101	4.211	0.0416931	0.0416931
mutation20	101	101	3.355	0.0332178	0.0332178
mutation21	101	101	11.739	0.116228	0.116228
mutation22	101	101	11.183	0.110723	0.110723
mutation23	101	101	5.719	0.0566238	0.0566238
mutation24	101	101	5.925	0.0586634	0.0586634
mutation25	101	101	-0.842	-0.00833663	-0.00833663
mutation26	101	0	0	0	0
mutation27	101	101	13.497	0.133634	0.133634
mutation28	101	101	-10.697	-0.105911	-0.105911
mutation29	101	101	26.199	0.259396	0.259396
mutation30	101	101	8.119	0.0803861	0.0803861
mutation31	101	101	22.402	0.221802	0.221802
mutation32	101	101	-1.499	-0.0148416	-0.0148416
mutation33	101	101	30.83	0.305248	0.305248
mutation34	101	101	18.976	0.187881	0.187881
mutation35	101	101	24.014	0.237762	0.237762
mutation36	101	101	-1.959	-0.019396	-0.019396
mutation37	101	101	4.476	0.0443168	0.0443168
mutation38	101	101	9.439	0.0934555	0.0934555
mutation39	101	101	47.808	0.473347	0.473347
mutation40	101	101	2.392	0.0236832	0.0236832
mutation41	101	101	18.318	0.181366	0.181366
mutation42	101	101	-1.576	-0.015604	-0.015604
mutation43	101	101	34.315	0.339752	0.339752
mutation44	101	0	0	0	0
mutation45	101	101	-4.124	-0.0408317	-0.0408317
mutation46	101	101	33.503	0.331713	0.331713
mutation47	101	101	19.058	0.188693	0.188693
mutation48	101	101	10.601	0.10496	0.10496
mutation49	101	101	-10.503	-0.10399	-0.10399
mutation50	101	101	-55.796	-0.552436	-0.552436
mutation51	101	101	40.246	0.398475	0.398475
mutation52	101	101	19.699	0.19504	0.19504
mutation53	101	101	2.563	0.0253762	0.0253762
mutation54	101	101	28.201	0.279218	0.279218
mutation55	101	101	34.489	0.341475	0.341475
mutation56	101	101	17.237	0.170663	0.170663
mutation57	101	101	8.191	0.081099	0.081099
mutation58	101	101	13.447	0.133139	0.133139
mutation59	101	101	-12.554	-0.124297	-0.124297
mutation60	101	101	27.764	0.274891	0.274891
mutation61	101	101	10.989	0.108802	0.108802
mutation62	101	101	3.395	0.0336139	0.0336139
mutation63	101	101	9.137	0.0904653	0.0904653
mutation64	101	101	-2.638	-0.0261188	-0.0261188
mutation65	101	101	0.203	0.0020099	0.0020099
mutation66	101	101	-1.753	-0.0173564	-0.0173564
mutation67	101	101	6.881	0.0681287	0.0681287
mutation68	101	101	17.783	0.176069	0.176069
mutation69	101	101	-11.913	-0.11795	-0.11795
mutation70	101	101	12.96	0.128317	0.128317
mutation71	101	101	7.617	0.0754158	0.0754158
mutation72	101	101	6.881	0.0681287	0.0681287
mutation73	101	101	-12.631	-0.125059	-0.125059
mutation74	101	101	-4.435	-0.0439109	-0.0439109
mutation75	101	101	7.251	0.0717921	0.0717921
mutation76	101	101	-9.612	-0.0951683	-0.0951683
mutation77	101	101	40.367	0.399673	0.399673
mutation78	101	101	9.853	0.0975545	0.0975545
mutation79	101	101	26.287	0.260267	0.260267
mutation80	101	101	3.41	0.0337624	0.0337624
mutation81	101	101	6.068	0.0600792	0.0600792
mutation82	101	101	-8.454	-0.083703	-0.083703
mutation83	101	101	3.528	0.0349307	0.0349307
mutation84	101	101	10.327	0.102248	0.102248
mutation85	101	101	9.101	0.0901089	0.0901089
mutation86	101	101	13.598	0.134634	0.134634
mutation87	101	101	13.568	0.134337	0.134337
mutation88	101	101	13.226	0.13095	0.13095
mutation89	101	101	17.816	0.176396	0.176396
mutation90	101	101	5.089	0.0503861	0.0503861
mutation91	101	101	5.746	0.0568911	0.0568911
mutation92	101	101	4.925	0.0487624	0.0487624
mutation93	101	101	12.625	0.125	0.125
mutation94	101	101	25.113	0.248644	0.248644
mutation95	101	101	4.14	0.0409901	0.0409901
mutation96	101	101	13.791	0.136545	0.136545
mutation97	101	101	6.714	0.0664753	0.0664753
mutation98	101	101	7.441	0.0736733	0.0736733
