mutation1	101	0	0	0	0
mutation2	101	101	67.792	0.671208	0.671208
mutation3	101	101	26.54	0.262772	0.262772
mutation4	101	101	29.9379	0.296415	0.296415
mutation5	101	101	92.6658	0.917483	0.917483
mutation6	101	101	66.7888	0.661275	0.661275
mutation7	101	101	60.4913	0.598924	0.598924
mutation8	101	101	24.2723	0.24032	0.24032
mutation9	101	101	14.4945	0.14351	0.14351
mutation10	101	101	87.0074	0.86146	0.86146
mutation11	101	57	5.21159	0.0515999	0.0914315
mutation12	101	101	25.7886	0.255333	0.255333
mutation13	101	101	72.4418	0.717246	0.717246
mutation14	101	101	57.3027	0.567353	0.567353
mutation15	101	101	5.31494	0.0526231	0.0526231
mutation16	101	101	82.4835	0.816668	0.816668
mutation17	101	101	78.3946	0.776184	0.776184
mutation18	101	101	17.678	0.17503	0.17503
mutation19	101	101	41.3495	0.409401	0.409401
mutation20	101	101	67.0279	0.663643	0.663643
mutation21	101	101	39.103	0.387158	0.387158
mutation22	101	101	28.1331	0.278546	0.278546
mutation23	101	101	74.4216	0.736847	0.736847
mutation24	101	101	52.9481	0.524239	0.524239
mutation25	101	101	79.6586	0.788699	0.788699
mutation26	101	101	80.6365	0.798381	0.798381
mutation27	101	0	0	0	0
mutation28	101	101	10.5073	0.104033	0.104033
mutation29	101	101	86.6813	0.858231	0.858231
mutation30	101	101	65.2256	0.645798	0.645798
mutation31	101	101	63.1993	0.625736	0.625736
mutation32	101	101	33.0771	0.327496	0.327496
mutation33	101	101	83.1822	0.823586	0.823586
mutation34	101	101	73.3632	0.726368	0.726368
mutation35	101	101	41.9519	0.415366	0.415366
mutation36	101	101	69.9775	0.692847	0.692847
mutation37	101	101	30.129	0.298306	0.298306
mutation38	101	101	28.0974	0.278192	0.278192
mutation39	101	0	0	0	0
mutation40	101	0	0	0	0
mutation41	101	101	81.7367	0.809274	0.809274
mutation42	101	101	81.6784	0.808697	0.808697
mutation43	101	101	4.29346	0.0425095	0.0425095
mutation44	101	101	71.0967	0.703928	0.703928
mutation45	101	101	53.7558	0.532236	0.532236
mutation46	101	0	0	0	0
mutation47	101	101	70.3448	0.696483	0.696483
mutation48	101	40	10.8899	0.107821	0.272247
