mutation1	101	101	36.9369	0.365712	0.365712
mutation2	101	101	57.8188	0.572463	0.572463
mutation3	101	101	1.51482	0.0149983	0.0149983
mutation4	101	101	47.0148	0.465493	0.465493
mutation5	101	101	72.8927	0.72171	0.72171
mutation6	101	101	67.4745	0.668064	0.668064
mutation7	101	101	60.011	0.594168	0.594168
mutation8	101	101	20.1922	0.199923	0.199923
mutation9	101	101	37.8885	0.375134	0.375134
mutation10	101	101	28.2181	0.279387	0.279387
mutation11	101	101	79.5918	0.788038	0.788038
mutation12	101	101	57.9856	0.574115	0.574115
mutation13	101	101	11.1582	0.110477	0.110477
mutation14	101	101	57.0685	0.565035	0.565035
mutation15	101	101	7.8685	0.0779059	0.0779059
mutation16	101	101	14.9991	0.148506	0.148506
mutation17	101	101	16.2709	0.161098	0.161098
mutation18	101	101	65.483	0.648347	0.648347
mutation19	101	101	88.9845	0.881035	0.881035
mutation20	101	101	89.3532	0.884685	0.884685
mutation21	101	101	37.1037	0.367364	0.367364
mutation22	101	101	34.8094	0.344647	0.344647
mutation23	101	101	9.82198	0.0972473	0.0972473
mutation24	101	101	89.2117	0.883284	0.883284
mutation25	101	101	50.8228	0.503196	0.503196
mutation26	101	101	91.0094	0.901084	0.901084
mutation27	101	101	73.5536	0.728254	0.728254
mutation28	101	101	3.55737	0.0352215	0.0352215
mutation29	101	101	95.474	0.945287	0.945287
mutation30	101	10	6.47596	0.0641184	0.647596
mutation31	101	101	60.9863	0.603825	0.603825
mutation32	101	101	73.2586	0.725332	0.725332
mutation33	101	101	53.8158	0.53283	0.53283
mutation34	101	101	63.7141	0.630833	0.630833
mutation35	101	101	81.1556	0.803521	0.803521
mutation36	101	101	75.3574	0.746113	0.746113
mutation37	101	101	91.2821	0.903783	0.903783
mutation38	101	101	16.4792	0.163161	0.163161
mutation39	101	101	74.8444	0.741034	0.741034
mutation40	101	101	8.58324	0.0849825	0.0849825
mutation41	101	101	62.9044	0.622816	0.622816
mutation42	101	101	38.2197	0.378413	0.378413
mutation43	101	101	30.1095	0.298114	0.298114
mutation44	101	101	53.6361	0.531051	0.531051
mutation45	101	101	95.0511	0.9411	0.9411
mutation46	101	101	86.9955	0.861341	0.861341
mutation47	101	101	24.8869	0.246404	0.246404
mutation48	101	101	36.8435	0.364787	0.364787
mutation49	101	101	58.2052	0.576289	0.576289
mutation50	101	101	33.3476	0.330175	0.330175
mutation51	101	101	92.7994	0.918806	0.918806
mutation52	101	101	59.734	0.591425	0.591425
mutation53	101	101	100.354	0.9936	0.9936
mutation54	101	101	55.9885	0.554342	0.554342
mutation55	101	101	39.602	0.392099	0.392099
mutation56	101	101	79.1869	0.784029	0.784029
mutation57	101	101	81.3158	0.805106	0.805106
mutation58	101	101	43.4766	0.430461	0.430461
mutation59	101	101	37.2377	0.36869	0.36869
mutation60	101	101	38.3219	0.379425	0.379425
mutation61	101	101	100.223	0.992304	0.992304
mutation62	101	101	95.4263	0.944815	0.944815
mutation63	101	101	77.4805	0.767133	0.767133
mutation64	101	101	69.9186	0.692264	0.692264
mutation65	101	101	83.9191	0.830883	0.830883
mutation66	101	101	92.8125	0.918936	0.918936
mutation67	101	101	59.565	0.589752	0.589752
mutation68	101	101	75.5817	0.748333	0.748333
mutation69	101	101	99.2384	0.982558	0.982558
mutation70	101	101	64.6246	0.639848	0.639848
mutation71	101	101	39.7419	0.393484	0.393484
mutation72	101	101	67.8403	0.671686	0.671686
mutation73	101	51	12.8913	0.127636	0.25277
mutation74	101	101	70.3364	0.6964	0.6964
mutation75	101	101	90.6788	0.897809	0.897809
mutation76	101	101	43.5592	0.43128	0.43128
mutation77	101	101	76.6364	0.758776	0.758776
mutation78	101	101	15.3525	0.152005	0.152005
mutation79	101	101	17.8965	0.177194	0.177194
mutation80	101	101	39.8251	0.394308	0.394308
mutation81	101	101	76.8975	0.761361	0.761361
mutation82	101	101	78.351	0.775752	0.775752
mutation83	101	101	39.1908	0.388028	0.388028
mutation84	101	101	96.1425	0.951906	0.951906
mutation85	101	101	57.5496	0.569798	0.569798
mutation86	101	101	76.4641	0.75707	0.75707
mutation87	101	101	29.0367	0.287493	0.287493
mutation88	101	101	47.5817	0.471106	0.471106
mutation89	101	101	48.0025	0.475272	0.475272
mutation90	101	101	1.78661	0.0176892	0.0176892
mutation91	101	101	84.8885	0.84048	0.84048
mutation92	101	101	55.6178	0.550671	0.550671
mutation93	101	101	85.704	0.848555	0.848555
mutation94	101	101	82.9723	0.821508	0.821508
mutation95	101	101	8.70517	0.0861898	0.0861898
mutation96	101	101	93.7194	0.927915	0.927915
mutation97	101	0	0	0	0
mutation98	101	101	99.6354	0.986489	0.986489
mutation99	101	101	74.726	0.739862	0.739862
mutation100	101	101	77.9073	0.77136	0.77136
mutation101	101	99	48.6704	0.481886	0.491621
mutation102	101	101	62.7356	0.621144	0.621144
mutation103	101	101	4.38409	0.0434068	0.0434068
mutation104	101	101	45.0121	0.445664	0.445664
mutation105	101	101	17.0848	0.169156	0.169156
mutation106	101	101	58.4535	0.578748	0.578748
mutation107	101	101	26.5282	0.262655	0.262655
mutation108	101	101	30.9468	0.306404	0.306404
mutation109	101	101	36.6606	0.362976	0.362976
mutation110	101	8	7.98966	0.0791055	0.998707
mutation111	101	101	4.01127	0.0397155	0.0397155
mutation112	101	101	45.1495	0.447025	0.447025
mutation113	101	101	35.6845	0.353312	0.353312
mutation114	101	101	61.8359	0.612237	0.612237
mutation115	101	101	93.3015	0.923778	0.923778
mutation116	101	101	29.8041	0.29509	0.29509
mutation117	101	101	50.4223	0.499231	0.499231
mutation118	101	101	76.7374	0.759777	0.759777
mutation119	101	58	27.788	0.275129	0.479104
mutation120	101	101	96.5444	0.955885	0.955885
mutation121	101	0	0	0	0
mutation122	101	101	87.1413	0.862785	0.862785
mutation123	101	101	15.142	0.149921	0.149921
mutation124	101	101	98.4553	0.974805	0.974805
mutation125	101	72	71.9265	0.712144	0.99898
mutation126	101	101	71.085	0.703812	0.703812
mutation127	101	101	95.0578	0.941167	0.941167
mutation128	101	101	90.8177	0.899186	0.899186
mutation129	101	101	61.4911	0.608823	0.608823
mutation130	101	101	40.9552	0.405497	0.405497
mutation131	101	101	61.0449	0.604405	0.604405
mutation132	101	101	31.576	0.312634	0.312634
mutation133	101	101	65.746	0.65095	0.65095
