mutation1	101	101	4340	42.9703	42.9703
mutation2	101	101	2620	25.9406	25.9406
mutation3	101	101	5180	51.2871	51.2871
mutation4	101	101	5020	49.703	49.703
mutation5	101	101	2920	28.9109	28.9109
mutation6	101	101	3080	30.495	30.495
mutation7	101	101	2760	27.3267	27.3267
mutation8	101	101	4900	48.5149	48.5149
mutation9	101	101	2740	27.1287	27.1287
mutation10	101	101	2880	28.5149	28.5149
mutation11	101	101	3020	29.901	29.901
mutation12	101	101	2500	24.7525	24.7525
mutation13	101	101	2740	27.1287	27.1287
mutation14	101	101	4420	43.7624	43.7624
mutation15	101	101	5040	49.901	49.901
mutation16	101	101	3000	29.703	29.703
mutation17	101	101	4360	43.1683	43.1683
mutation18	101	101	3560	35.2475	35.2475
mutation19	101	101	4440	43.9604	43.9604
mutation20	101	101	3240	32.0792	32.0792
mutation21	101	101	3860	38.2178	38.2178
mutation22	101	101	3880	38.4158	38.4158
mutation23	101	101	3660	36.2376	36.2376
mutation24	101	101	3920	38.8119	38.8119
mutation25	101	101	5060	50.099	50.099
mutation26	101	101	5940	58.8119	58.8119
mutation27	101	101	5520	54.6535	54.6535
mutation28	101	101	4100	40.5941	40.5941
mutation29	101	101	2980	29.505	29.505
mutation30	101	101	4900	48.5149	48.5149
mutation31	101	101	2680	26.5347	26.5347
mutation32	101	101	4260	42.1782	42.1782
mutation33	101	101	3060	30.297	30.297
mutation34	101	101	3840	38.0198	38.0198
mutation35	101	101	4380	43.3663	43.3663
mutation36	101	101	3000	29.703	29.703
mutation37	101	101	4380	43.3663	43.3663
mutation38	101	101	3020	29.901	29.901
mutation39	101	101	4260	42.1782	42.1782
mutation40	101	101	3600	35.6436	35.6436
mutation41	101	101	3100	30.6931	30.6931
mutation42	101	101	2920	28.9109	28.9109
mutation43	101	101	3060	30.297	30.297
mutation44	101	101	4740	46.9307	46.9307
mutation45	101	101	2920	28.9109	28.9109
mutation46	101	101	4720	46.7327	46.7327
mutation47	101	101	3700	36.6337	36.6337
mutation48	101	101	2340	23.1683	23.1683
mutation49	101	101	3860	38.2178	38.2178
mutation50	101	101	3120	30.8911	30.8911
mutation51	101	101	2220	21.9802	21.9802
mutation52	101	101	7620	75.4455	75.4455
mutation53	101	101	5600	55.4455	55.4455
mutation54	101	101	2540	25.1485	25.1485
mutation55	101	101	3900	38.6139	38.6139
mutation56	101	101	5820	57.6238	57.6238
mutation57	101	101	2620	25.9406	25.9406
mutation58	101	101	3680	36.4356	36.4356
mutation59	101	101	4960	49.1089	49.1089
mutation60	101	101	6460	63.9604	63.9604
mutation61	101	101	5200	51.4851	51.4851
mutation62	101	101	3480	34.4554	34.4554
mutation63	101	101	3680	36.4356	36.4356
mutation64	101	101	3540	35.0495	35.0495
mutation65	101	101	2440	24.1584	24.1584
mutation66	101	101	5100	50.495	50.495
mutation67	101	101	3220	31.8812	31.8812
mutation68	101	101	5540	54.8515	54.8515
mutation69	101	101	3920	38.8119	38.8119
mutation70	101	101	4360	43.1683	43.1683
mutation71	101	101	2520	24.9505	24.9505
mutation72	101	101	3580	35.4455	35.4455
mutation73	101	101	3660	36.2376	36.2376
mutation74	101	101	5040	49.901	49.901
mutation75	101	101	3520	34.8515	34.8515
mutation76	101	101	4940	48.9109	48.9109
mutation77	101	101	6040	59.802	59.802
mutation78	101	101	2300	22.7723	22.7723
mutation79	101	101	4280	42.3762	42.3762
mutation80	101	101	5500	54.4554	54.4554
mutation81	101	101	5780	57.2277	57.2277
mutation82	101	101	5580	55.2475	55.2475
mutation83	101	101	3640	36.0396	36.0396
mutation84	101	101	4260	42.1782	42.1782
mutation85	101	101	3340	33.0693	33.0693
mutation86	101	101	3840	38.0198	38.0198
mutation87	101	101	3300	32.6733	32.6733
mutation88	101	101	4820	47.7228	47.7228
mutation89	101	101	4080	40.396	40.396
mutation90	101	101	5160	51.0891	51.0891
mutation91	101	101	3200	31.6832	31.6832
mutation92	101	101	4700	46.5347	46.5347
mutation93	101	101	4840	47.9208	47.9208
mutation94	101	101	4600	45.5446	45.5446
mutation95	101	101	4700	46.5347	46.5347
mutation96	101	101	3480	34.4554	34.4554
