mutation1	101	101	-15.74	-0.155842	-0.155842
mutation2	101	101	12.721	0.12595	0.12595
mutation3	101	101	4.492	0.0444752	0.0444752
mutation4	101	0	0	0	0
mutation5	101	101	22.304	0.220832	0.220832
mutation6	101	101	18.404	0.182218	0.182218
mutation7	101	101	8.522	0.0843762	0.0843762
mutation8	101	101	6.651	0.0658515	0.0658515
mutation9	101	101	8.679	0.0859307	0.0859307
mutation10	101	101	17.112	0.169426	0.169426
mutation11	101	101	9.262	0.091703	0.091703
mutation12	101	101	3.778	0.0374059	0.0374059
mutation13	101	101	8.752	0.0866535	0.0866535
mutation14	101	101	12.426	0.12303	0.12303
mutation15	101	101	15.344	0.151921	0.151921
mutation16	101	101	-12.416	-0.122931	-0.122931
mutation17	101	101	15.93	0.157723	0.157723
mutation18	101	101	0.86	0.00851485	0.00851485
mutation19	101	101	-9.209	-0.0911782	-0.0911782
mutation20	101	101	-0.453	-0.00448515	-0.00448515
mutation21	101	101	15.378	0.152257	0.152257
mutation22	101	0	0	0	0
mutation23	101	101	11.679	0.115634	0.115634
mutation24	101	101	6.708	0.0664158	0.0664158
mutation25	101	101	81.275	0.804703	0.804703
mutation26	101	101	52.044	0.515287	0.515287
mutation27	101	101	-29.54	-0.292475	-0.292475
mutation28	101	101	-16.461	-0.16298	-0.16298
mutation29	101	101	21.304	0.210931	0.210931
mutation30	101	101	-7.088	-0.0701782	-0.0701782
mutation31	101	101	4.01	0.039703	0.039703
mutation32	101	101	22.662	0.224376	0.224376
mutation33	101	101	4.638	0.0459208	0.0459208
mutation34	101	101	1.396	0.0138218	0.0138218
mutation35	101	101	12.383	0.122604	0.122604
mutation36	101	101	25.103	0.248545	0.248545
mutation37	101	0	0	0	0
mutation38	101	101	7.137	0.0706634	0.0706634
mutation39	101	101	1.957	0.0193762	0.0193762
mutation40	101	101	12.034	0.119149	0.119149
mutation41	101	101	-25.3	-0.250495	-0.250495
mutation42	101	101	-0.139	-0.00137624	-0.00137624
mutation43	101	101	22.873	0.226465	0.226465
mutation44	101	101	-54.561	-0.540208	-0.540208
mutation45	101	101	-27.089	-0.268208	-0.268208
mutation46	101	101	-8.431	-0.0834752	-0.0834752
mutation47	101	101	16.863	0.16696	0.16696
mutation48	101	101	14.054	0.139149	0.139149
mutation49	101	101	33.441	0.331099	0.331099
mutation50	101	101	3.973	0.0393366	0.0393366
mutation51	101	101	27.638	0.273644	0.273644
mutation52	101	101	10.68	0.105743	0.105743
mutation53	101	101	-13.744	-0.136079	-0.136079
mutation54	101	101	1.582	0.0156634	0.0156634
mutation55	101	101	-1.785	-0.0176733	-0.0176733
mutation56	101	101	31.837	0.315218	0.315218
mutation57	101	101	5.935	0.0587624	0.0587624
mutation58	101	101	-3.69	-0.0365347	-0.0365347
mutation59	101	101	-7.632	-0.0755644	-0.0755644
mutation60	101	101	2.766	0.0273861	0.0273861
mutation61	101	101	-1.627	-0.0161089	-0.0161089
mutation62	101	101	-33.93	-0.335941	-0.335941
mutation63	101	101	-14.469	-0.143257	-0.143257
mutation64	101	101	6.386	0.0632277	0.0632277
