mutation1	101	101	3.705	0.0366832	0.0366832
mutation2	101	101	17.879	0.17702	0.17702
mutation3	101	101	9.544	0.094495	0.094495
mutation4	101	0	0	0	0
mutation5	101	101	15.962	0.15804	0.15804
mutation6	101	101	2.763	0.0273564	0.0273564
mutation7	101	101	13.391	0.132584	0.132584
mutation8	101	101	-1.162	-0.0115049	-0.0115049
mutation9	101	101	-0.819	-0.00810891	-0.00810891
mutation10	101	101	28.491	0.282089	0.282089
mutation11	101	101	31.49	0.311782	0.311782
mutation12	101	101	7.988	0.0790891	0.0790891
mutation13	101	101	8.778	0.0869109	0.0869109
mutation14	101	101	6.705	0.0663861	0.0663861
mutation15	101	101	22.387	0.221653	0.221653
mutation16	101	101	-40.949	-0.405436	-0.405436
mutation17	101	101	20.1	0.19901	0.19901
mutation18	101	101	-6.701	-0.0663465	-0.0663465
mutation19	101	101	0.672	0.00665346	0.00665346
mutation20	101	101	25.29	0.250396	0.250396
mutation21	101	101	41.655	0.412426	0.412426
mutation22	101	101	5.057	0.0500693	0.0500693
mutation23	101	101	8.084	0.0800396	0.0800396
mutation24	101	101	-25.867	-0.256109	-0.256109
mutation25	101	101	2.866	0.0283762	0.0283762
mutation26	101	101	-8.017	-0.0793762	-0.0793762
mutation27	101	101	-8.382	-0.0829901	-0.0829901
mutation28	101	101	-8.313	-0.0823069	-0.0823069
mutation29	101	101	-29.09	-0.28802	-0.28802
mutation30	101	101	-0.362999	-0.00359405	-0.00359405
mutation31	101	101	-49.163	-0.486762	-0.486762
mutation32	101	101	2.361	0.0233762	0.0233762
mutation33	101	101	-2.796	-0.0276832	-0.0276832
mutation34	101	101	1.731	0.0171386	0.0171386
mutation35	101	101	21.99	0.217723	0.217723
mutation36	101	101	75.369	0.746228	0.746228
mutation37	101	101	15.084	0.149347	0.149347
mutation38	101	101	6.598	0.0653267	0.0653267
mutation39	101	101	-8.119	-0.0803861	-0.0803861
mutation40	101	101	7.917	0.0783861	0.0783861
mutation41	101	101	29.272	0.289822	0.289822
mutation42	101	101	-0.294	-0.00291089	-0.00291089
mutation43	101	101	7.9	0.0782178	0.0782178
mutation44	101	101	6.754	0.0668713	0.0668713
mutation45	101	101	-24.65	-0.244059	-0.244059
mutation46	101	101	9.106	0.0901584	0.0901584
mutation47	101	101	28.694	0.284099	0.284099
mutation48	101	101	17.878	0.17701	0.17701
mutation49	101	101	14.26	0.141188	0.141188
mutation50	101	101	8.731	0.0864455	0.0864455
mutation51	101	101	38.188	0.378099	0.378099
mutation52	101	101	5.785	0.0572772	0.0572772
mutation53	101	101	-38.584	-0.38202	-0.38202
mutation54	101	101	-19.649	-0.194545	-0.194545
mutation55	101	101	12.102	0.119822	0.119822
mutation56	101	101	9.915	0.0981683	0.0981683
mutation57	101	101	6.354	0.0629109	0.0629109
mutation58	101	101	29.976	0.296792	0.296792
mutation59	101	101	24.834	0.245881	0.245881
mutation60	101	101	10.031	0.0993168	0.0993168
mutation61	101	101	5.211	0.0515941	0.0515941
mutation62	101	101	-2.695	-0.0266832	-0.0266832
mutation63	101	101	4.05	0.040099	0.040099
mutation64	101	101	15.406	0.152535	0.152535
mutation65	101	101	6.278	0.0621584	0.0621584
mutation66	101	101	17.615	0.174406	0.174406
mutation67	101	101	-8.221	-0.081396	-0.081396
mutation68	101	101	9.77	0.0967327	0.0967327
mutation69	101	101	15.524	0.153703	0.153703
mutation70	101	101	1.429	0.0141485	0.0141485
mutation71	101	0	0	0	0
mutation72	101	101	8.549	0.0846436	0.0846436
mutation73	101	101	46.376	0.459168	0.459168
mutation74	101	101	18.811	0.186248	0.186248
mutation75	101	101	18.746	0.185604	0.185604
mutation76	101	101	5.51	0.0545545	0.0545545
mutation77	101	101	-1.152	-0.0114059	-0.0114059
mutation78	101	101	24.635	0.243911	0.243911
mutation79	101	101	7.531	0.0745644	0.0745644
mutation80	101	101	25.313	0.250624	0.250624
mutation81	101	101	-24.102	-0.238634	-0.238634
mutation82	101	101	5	0.049505	0.049505
mutation83	101	101	16.154	0.159941	0.159941
mutation84	101	101	1.636	0.016198	0.016198
mutation85	101	101	16.283	0.161218	0.161218
mutation86	101	101	23.057	0.228287	0.228287
mutation87	101	101	16.721	0.165554	0.165554
mutation88	101	101	21.308	0.21097	0.21097
mutation89	101	101	14.646	0.14501	0.14501
mutation90	101	101	16.44	0.162772	0.162772
mutation91	101	101	24.926	0.246792	0.246792
mutation92	101	101	7.316	0.0724356	0.0724356
mutation93	101	101	111.287	1.10185	1.10185
mutation94	101	101	10.064	0.0996436	0.0996436
mutation95	101	101	10.732	0.106257	0.106257
mutation96	101	101	-13.455	-0.133218	-0.133218
mutation97	101	101	42.776	0.423525	0.423525
mutation98	101	0	0	0	0
mutation99	101	101	-13.483	-0.133495	-0.133495
mutation100	101	101	45.426	0.449762	0.449762
mutation101	101	101	12.155	0.120347	0.120347
mutation102	101	101	101.693	1.00686	1.00686
mutation103	101	101	10.733	0.106267	0.106267
mutation104	101	101	5.175	0.0512376	0.0512376
mutation105	101	101	7.36	0.0728713	0.0728713
mutation106	101	101	18.423	0.182406	0.182406
